
humanID,opponent,turn,condition,cooperation,Random ID,duration,code,MCA,mental_demand,physical_demand,pace,success,MCB,effort,negative_feelings,AI_optimism,AI_experience,tech_relationship,MCC,human_preference,shared_understanding,cooperative_intention,cooperative_perception,cooperative_mutual,MCD,effectiveness,improvement,satisfaction_self,satisfaction_team,rework,leadership,trust,aggression_self,aggression_team,communication,feedback,age,race,gender,MCE,education
aaofane,ppo,5,human,3,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,6,human,3,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,7,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,8,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,9,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,0,human,1,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,1,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,2,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,3,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,4,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,5,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,6,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,7,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,8,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,9,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,0,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,1,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,2,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,3,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,4,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,5,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,6,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,7,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,8,human,4,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
aaofane,ppo,9,human,2,9092,166,aaofane,0,1,0,1,0,0,1,0,1,2,0,0,1,2,1,0,-1,1,1,0,1,2,1,0,-1,1,1,0,good,36 - 45,Indian,Male,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,0,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,1,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,2,ai,2,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,3,ai,2,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,4,ai,1,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,5,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,6,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,7,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,8,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,9,ai,2,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,0,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,1,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,2,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,3,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,4,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,5,ai,1,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,6,ai,1,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,7,ai,1,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,8,ai,1,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,9,ai,3,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,0,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,1,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,2,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,3,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,4,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,5,ai,2,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,6,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,7,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,8,ai,4,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
gyaermwx,vpg,9,ai,2,6212,193,gyaermwx,1,0,-1,0,-1,-2,0,-2,0,-2,0,0,2,-1,0,-1,-1,1,0,1,0,0,-1,-2,0,1,1,-1,more cooperation,46 - 55,Caucasian,Female,human,"Bachelor's degree (BA, BS)"
pcofbah,dqn,0,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,1,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,2,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,3,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,4,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,5,ai,3,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,6,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,7,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,8,ai,3,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,9,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,0,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,1,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,2,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,3,ai,3,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,4,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,5,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,6,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,7,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,8,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,9,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,0,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,1,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,2,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,3,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,4,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,5,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,6,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,7,ai,3,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,8,ai,4,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
pcofbah,dqn,9,ai,3,9955,402,pcofbah,1,0,-1,0,0,-2,0,0,1,-2,-1,0,2,0,1,0,1,1,1,0,0,1,1,-1,1,-1,-1,1,continued cooperation,56 - 65,Caucasian,Female,human,High school diploma (GED)
hxlowwdy,vpg,0,ai,3
hxlowwdy,vpg,1,ai,4
hxlowwdy,vpg,2,ai,4
hxlowwdy,vpg,3,ai,2
hxlowwdy,vpg,4,ai,1
hxlowwdy,vpg,5,ai,2
hxlowwdy,vpg,6,ai,4
hxlowwdy,vpg,7,ai,2
hxlowwdy,vpg,8,ai,4
hxlowwdy,vpg,9,ai,4
hxlowwdy,vpg,0,ai,2
hxlowwdy,vpg,1,ai,4
hxlowwdy,vpg,2,ai,4
hxlowwdy,vpg,3,ai,1
hxlowwdy,vpg,4,ai,2
hxlowwdy,vpg,5,ai,2
hxlowwdy,vpg,6,ai,2
hxlowwdy,vpg,7,ai,2
hxlowwdy,vpg,8,ai,4
hxlowwdy,vpg,9,ai,4
hxlowwdy,vpg,0,ai,4
hxlowwdy,vpg,1,ai,2
hxlowwdy,vpg,2,ai,4
hxlowwdy,vpg,3,ai,2
hxlowwdy,vpg,4,ai,4
hxlowwdy,vpg,5,ai,4
hxlowwdy,vpg,6,ai,4
hxlowwdy,vpg,7,ai,2
hxlowwdy,vpg,8,ai,2
hxlowwdy,vpg,9,ai,4
hxlowwdy,vpg,0,ai,3
hxlowwdy,vpg,1,ai,4
hxlowwdy,vpg,2,ai,4
hxlowwdy,vpg,3,ai,2
hxlowwdy,vpg,4,ai,1
hxlowwdy,vpg,5,ai,2
hxlowwdy,vpg,6,ai,4
hxlowwdy,vpg,7,ai,2
hxlowwdy,vpg,8,ai,4
hxlowwdy,vpg,9,ai,4
hxlowwdy,vpg,0,ai,2
hxlowwdy,vpg,1,ai,4
hxlowwdy,vpg,2,ai,4
hxlowwdy,vpg,3,ai,1
hxlowwdy,vpg,4,ai,2
hxlowwdy,vpg,5,ai,2
hxlowwdy,vpg,6,ai,2
hxlowwdy,vpg,7,ai,2
hxlowwdy,vpg,8,ai,4
hxlowwdy,vpg,9,ai,4
hxlowwdy,vpg,0,ai,4
hxlowwdy,vpg,1,ai,2
hxlowwdy,vpg,2,ai,4
hxlowwdy,vpg,3,ai,2
hxlowwdy,vpg,4,ai,4
hxlowwdy,vpg,5,ai,4
hxlowwdy,vpg,6,ai,4
hxlowwdy,vpg,7,ai,2
hxlowwdy,vpg,8,ai,2
hxlowwdy,vpg,9,ai,4
fphrcgo,ppo,0,human,3,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,1,human,2,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,2,human,3,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,3,human,2,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,4,human,3,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,5,human,4,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,6,human,1,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,7,human,2,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,8,human,3,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,9,human,4,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,0,human,1,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,1,human,4,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,2,human,3,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
fphrcgo,ppo,3,human,2,6421,106,fphrcgo,0,1,2,1,0,2,0,2,1,2,1,2,1,1,0,2,0,2,1,0,1,2,1,2,1,2,1,2,goods skill,26-35,Caucasian,Male,human,"Bachelor's degree (BA, BS)"
